Date,^MERV,^BVSP,^DJI,^GSPC,^STOXX50E,^HSI,^FTSE,^N100,^GSPTSE,^KS11,^IXIC,^AXJO,^GDAXI,^NSEI,000001.SS,FTSEMIB.MI,^FCHI,^RUT,^N225,^IBEX
2018-03-08,32823.0,84985.0,24895.2109375,2738.969970703125,3413.280029296875,30654.51953125,7203.2001953125,1026.1400146484375,15538.7001953125,2433.080078125,7427.9501953125,5942.89990234375,12355.5703125,10242.650390625,3288.406005859375,22731.0,5254.10009765625,1571.969970703125,21368.0703125,9646.2001953125
2018-03-09,33183.0,86371.0,25335.740234375,2786.570068359375,3420.5400390625,30996.2109375,7224.5,1030.3199462890625,15577.7998046875,2459.449951171875,7560.81005859375,5963.2001953125,12346.6796875,10226.849609375,3307.166015625,22746.0,5274.39990234375,1597.1400146484375,21469.19921875,9686.099609375
2018-03-12,33244.0,86900.0,25178.609375,2783.02001953125,3429.47998046875,31594.330078125,7214.7998046875,1032.4000244140625,15604.7998046875,2484.1201171875,7588.31982421875,5996.10009765625,12418.3896484375,10421.400390625,3326.698974609375,22765.0,5276.7099609375,1601.06005859375,21824.029296875,9727.5
2018-03-13,32980.0,86384.0,25007.029296875,2765.31005859375,3397.35009765625,31601.44921875,7138.7998046875,1023.9299926757812,15647.099609375,2494.489990234375,7511.009765625,5974.7001953125,12221.0302734375,10426.849609375,3310.239013671875,22691.0,5242.7900390625,1592.050048828125,21968.099609375,9691.7001953125
2018-03-14,32825.0,86051.0,24758.119140625,2749.47998046875,3390.97998046875,31435.009765625,7132.7001953125,1020.9500122070312,15653.599609375,2486.080078125,7496.81005859375,5935.2998046875,12237.740234375,10410.900390625,3291.382080078125,22452.0,5233.35986328125,1584.31005859375,21777.2890625,9688.5
2018-03-15,32708.0,84928.0,24873.66015625,2747.330078125,3414.1298828125,31541.099609375,7139.7998046875,1026.4200439453125,15670.599609375,2492.3798828125,7481.740234375,5920.7998046875,12345.5595703125,10360.150390625,3291.112060546875,22713.0,5267.259765625,1576.6199951171875,21803.94921875,9684.2001953125
2018-03-16,32555.0,84886.0,24946.509765625,2752.010009765625,3437.39990234375,31501.970703125,7164.10009765625,1029.469970703125,15711.2998046875,2493.969970703125,7481.990234375,5949.39990234375,12389.580078125,10195.150390625,3269.882080078125,22858.0,5282.75,1586.050048828125,21676.509765625,9761.0
2018-03-19,31724.0,83913.0,24610.91015625,2712.919921875,3394.7900390625,31513.759765625,7042.89990234375,1019.1900024414062,15589.400390625,2475.030029296875,7344.240234375,5959.39990234375,12217.01953125,10094.25,3279.251953125,22633.0,5222.83984375,1570.56005859375,21480.900390625,9664.099609375
2018-03-20,31798.0,84164.0,24727.26953125,2716.93994140625,3412.080078125,31549.9296875,7061.2998046875,1025.010009765625,15616.400390625,2485.52001953125,7364.2998046875,5936.39990234375,12307.330078125,10124.349609375,3290.639892578125,22798.0,5252.43017578125,1570.4100341796875,21380.970703125,9681.599609375
2018-03-21,32370.0,84977.0,24682.310546875,2711.929931640625,3401.0400390625,31414.51953125,7039.0,1023.4500122070312,15675.2998046875,2484.969970703125,7345.2900390625,5950.2998046875,12309.150390625,10155.25,3280.951904296875,22820.0,5239.740234375,1579.300048828125,,9630.900390625
2018-03-22,31908.0,84768.0,23957.890625,2643.68994140625,3348.18994140625,31071.05078125,6952.60009765625,1009.739990234375,15399.900390625,2496.02001953125,7166.68017578125,5937.2001953125,12100.080078125,10114.75,3263.47998046875,22398.0,5167.2099609375,1543.8699951171875,21591.990234375,9487.400390625
2018-03-23,31461.0,84377.0,23533.19921875,2588.260009765625,3298.070068359375,30309.2890625,6921.89990234375,996.3200073242188,15223.7001953125,2416.760009765625,6992.669921875,5820.7001953125,11886.3095703125,9998.0498046875,3152.760986328125,22289.0,5095.22021484375,1510.0799560546875,20617.859375,9393.099609375
2018-03-26,31637.0,85088.0,24202.599609375,2658.550048828125,3278.719970703125,30548.76953125,6888.7001953125,990.97998046875,15298.599609375,2437.080078125,7220.5400390625,5790.5,11787.259765625,10130.650390625,3133.721923828125,22012.0,5066.27978515625,1543.719970703125,20766.099609375,9381.0
2018-03-27,31236.0,83808.0,23857.7109375,2612.6201171875,3316.949951171875,30790.830078125,7000.10009765625,1002.010009765625,15216.2001953125,2452.06005859375,7008.81005859375,5832.2998046875,11970.830078125,10184.150390625,3166.64892578125,22210.0,5115.740234375,1513.5699462890625,21317.3203125,9473.599609375
2018-03-28,31115.0,83874.0,23848.419921875,2605.0,3331.25,30022.529296875,7044.7001953125,1006.8599853515625,15169.900390625,2419.2900390625,6949.22998046875,5789.5,11940.7099609375,10113.7001953125,3122.2900390625,22331.0,5130.43994140625,1513.030029296875,21031.310546875,9555.0
2018-03-29,,85366.0,24103.109375,2640.8701171875,3361.5,30093.380859375,7056.60009765625,1011.719970703125,15367.2998046875,2436.3701171875,7063.4501953125,5759.39990234375,12096.73046875,,3160.531005859375,22411.0,5167.2998046875,1529.4300537109375,21159.080078125,9600.400390625
2018-03-30,,,,,,,,,,2445.85009765625,,,,,3168.89697265625,,,,21454.30078125,
2018-04-02,,84666.0,23644.189453125,2581.8798828125,,,,,15213.5,2444.159912109375,6870.1201171875,,,10211.7998046875,3163.178955078125,,,1492.530029296875,21388.580078125,
2018-04-03,31341.0,84623.0,24033.359375,2614.449951171875,3346.929931640625,30180.099609375,7030.5,1008.4400024414062,15180.7998046875,2442.429931640625,6941.27978515625,5751.89990234375,12002.4501953125,10245.0,3136.633056640625,22510.0,5152.1201171875,1512.1500244140625,21292.2890625,9549.599609375
2018-04-04,31319.0,84360.0,24264.30078125,2644.68994140625,3340.35009765625,29518.689453125,7034.0,1005.530029296875,15164.400390625,2408.06005859375,7042.10986328125,5761.39990234375,11957.900390625,10128.400390625,3131.111083984375,22443.0,5141.7998046875,1531.6600341796875,21319.55078125,9513.2998046875
2018-04-05,31867.0,85210.0,24505.220703125,2662.840087890625,3429.949951171875,,7199.5,1030.8800048828125,15356.099609375,2437.52001953125,7076.5498046875,5788.7998046875,12305.1904296875,10325.150390625,,22970.0,5276.669921875,1542.9300537109375,21645.419921875,9740.900390625
2018-04-06,31739.0,84820.0,23932.759765625,2604.469970703125,3408.10009765625,29844.939453125,7183.60009765625,1027.4200439453125,15207.400390625,2429.580078125,6915.10986328125,5788.7001953125,12241.26953125,10331.599609375,,22930.0,5258.240234375,1513.300048828125,21567.51953125,9682.7998046875
2018-04-09,31844.0,83307.0,23979.099609375,2613.159912109375,3414.85009765625,30229.580078125,7194.7998046875,1028.449951171875,15227.7001953125,2444.080078125,6950.33984375,5808.7001953125,12261.75,10379.349609375,3138.2939453125,23054.0,5263.39013671875,1514.4599609375,21678.259765625,9742.7998046875
2018-04-10,32222.0,84510.0,24408.0,2656.8701171875,3438.780029296875,30728.740234375,7266.7998046875,1036.989990234375,15262.099609375,2450.739990234375,7094.2998046875,5857.0,12397.3203125,10402.25,3190.322021484375,23174.0,5307.56005859375,1543.4300537109375,21794.3203125,9763.5
2018-04-11,32031.0,85246.0,24189.44921875,2642.18994140625,3419.7099609375,30897.7109375,7257.10009765625,1031.989990234375,15257.900390625,2444.219970703125,7069.02978515625,5828.7001953125,12293.9697265625,10417.150390625,3208.08203125,23013.0,5277.93994140625,1546.800048828125,21687.099609375,9735.7998046875
2018-04-12,32039.0,85444.0,24483.05078125,2663.989990234375,3443.969970703125,30831.279296875,7258.2998046875,1037.0799560546875,15269.2998046875,2442.7099609375,7140.25,5815.5,12415.009765625,10458.650390625,3180.157958984375,23305.0,5309.22021484375,1557.3299560546875,21660.279296875,9747.0
2018-04-13,31593.0,84334.0,24360.140625,2656.300048828125,3448.0,30808.380859375,7264.60009765625,1037.8800048828125,15274.0,2455.070068359375,7106.64990234375,5829.10009765625,12442.400390625,10480.599609375,3159.052001953125,23330.0,5315.02001953125,1549.510009765625,21778.740234375,9767.2998046875
2018-04-16,31008.0,82862.0,24573.0390625,2677.840087890625,3441.0400390625,30315.58984375,7198.2001953125,1036.8299560546875,15300.400390625,2457.489990234375,7156.27978515625,5841.2998046875,12391.41015625,10528.349609375,3110.64892578125,23329.0,5312.9599609375,1563.030029296875,21835.529296875,9766.099609375
2018-04-17,31403.0,84086.0,24786.630859375,2706.389892578125,3477.909912109375,30062.75,7226.10009765625,1044.9100341796875,15353.2998046875,2453.77001953125,7281.10009765625,5841.5,12585.5703125,10548.7001953125,3066.797119140625,23649.0,5353.5400390625,1579.800048828125,21847.58984375,9803.900390625
2018-04-18,31532.0,85776.0,24748.0703125,2708.639892578125,3490.889892578125,30284.25,7317.2998046875,1049.0400390625,15530.0,2479.97998046875,7295.240234375,5861.39990234375,12590.830078125,10526.2001953125,3091.39892578125,23760.0,5380.169921875,1583.56005859375,22158.19921875,9857.2998046875
2018-04-19,31281.0,85824.0,24664.890625,2693.1298828125,3486.60009765625,30708.439453125,7328.89990234375,1048.43994140625,15454.400390625,2486.10009765625,7238.06005859375,5881.0,12567.419921875,10565.2998046875,3117.3759765625,23792.0,5391.64013671875,1573.8199462890625,22191.1796875,9868.0
2018-04-20,31162.0,85550.0,24462.939453125,2670.139892578125,3494.199951171875,30418.330078125,7368.2001953125,1050.02001953125,15484.2998046875,2476.330078125,7146.1298828125,5868.7998046875,12540.5,10564.0498046875,3071.54296875,23829.0,5412.830078125,1564.1199951171875,22162.240234375,9884.2001953125
2018-04-23,30941.0,85602.0,24448.689453125,2670.2900390625,3513.06005859375,30254.400390625,7398.89990234375,1053.469970703125,15552.099609375,2474.110107421875,7128.60009765625,5886.0,12572.3896484375,10584.7001953125,3068.011962890625,23983.0,5438.5498046875,1562.1199951171875,22088.0390625,9922.0
2018-04-24,30569.0,85469.0,24024.130859375,2634.56005859375,3510.8798828125,30636.240234375,7425.39990234375,1055.1199951171875,15477.0,2464.139892578125,7007.35009765625,5921.60009765625,12550.8203125,10614.349609375,3128.927001953125,24035.0,5444.16015625,1553.280029296875,22278.119140625,9883.400390625
2018-04-25,29947.0,85044.0,24083.830078125,2639.39990234375,3485.830078125,30328.150390625,7379.2998046875,1048.800048828125,15509.7998046875,2448.81005859375,7003.740234375,,12422.2998046875,10570.5498046875,3117.97412109375,23801.0,5413.2998046875,1550.469970703125,22215.3203125,9858.0
2018-04-26,29488.0,86383.0,24322.33984375,2666.93994140625,3506.030029296875,30007.6796875,7421.39990234375,1055.969970703125,15637.599609375,2475.639892578125,7118.68017578125,5910.7998046875,12500.4697265625,10617.7998046875,3075.030029296875,24040.0,5453.580078125,1557.8900146484375,22319.609375,9902.2998046875
2018-04-27,30006.0,86445.0,24311.189453125,2669.909912109375,3518.780029296875,30280.669921875,7502.2001953125,1059.93994140625,15668.900390625,2492.39990234375,7119.7998046875,5953.60009765625,12580.8701171875,10692.2998046875,3082.23193359375,23928.0,5483.18994140625,1556.239990234375,22467.869140625,9925.400390625
2018-04-30,,86115.0,24163.150390625,2648.050048828125,3536.52001953125,30808.44921875,7509.2998046875,1063.550048828125,15607.900390625,2515.3798828125,7066.27001953125,5982.7001953125,12612.1103515625,10739.349609375,,23979.0,5520.5,1541.8800048828125,,9980.599609375
2018-05-01,,,24099.05078125,2654.800048828125,,,7520.39990234375,,15618.900390625,,7130.7001953125,6015.2001953125,,,,,,1550.3299560546875,22508.029296875,
2018-05-02,29614.0,84547.0,23924.98046875,2635.669921875,3553.7900390625,30723.880859375,7543.2001953125,1063.3199462890625,15627.900390625,2505.610107421875,7100.89990234375,6050.2001953125,12802.25,10718.0498046875,3081.177001953125,24266.0,5529.22021484375,1554.9100341796875,22472.779296875,10088.900390625
